,S1_img_id,S1_time,S2_img_id,S2_time,cloud_perc,date,location
57,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201227T003926_20201227T003951_024881_02F5E3_6AC6,1609029566000,COPERNICUS/S2_SR_HARMONIZED/20201227T170721_20201227T171445_T14QNF,1609089519779,1.612935,2020-12-27,Valsequillo
58,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20201227T003926_20201227T003951_024881_02F5E3_6AC6,1609029566000,COPERNICUS/S2_SR_HARMONIZED/20201227T170721_20201227T171445_T14QNG,1609089505523,0.859427,2020-12-27,Valsequillo
59,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210126T004023_20210126T004048_036302_044253_6577,1611621623000,COPERNICUS/S2_SR_HARMONIZED/20210126T170601_20210126T171307_T14QNF,1611681520599,3e-06,2021-01-26,Valsequillo
60,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210126T004023_20210126T004048_036302_044253_6577,1611621623000,COPERNICUS/S2_SR_HARMONIZED/20210126T170601_20210126T171307_T14QNG,1611681506349,0.18334,2021-01-26,Valsequillo
61,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210210T122527_20210210T122552_025544_030B38_D15E,1612959927000,COPERNICUS/S2_SR_HARMONIZED/20210210T170439_20210210T171435_T14QNF,1612977518867,1.79859,2021-02-10,Valsequillo
62,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210225T003923_20210225T003948_025756_03121A_1C06,1614213563000,COPERNICUS/S2_SR_HARMONIZED/20210225T170251_20210225T171532_T14QNF,1614273519898,7e-06,2021-02-25,Valsequillo
63,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210225T003923_20210225T003948_025756_03121A_1C06,1614213563000,COPERNICUS/S2_SR_HARMONIZED/20210225T170251_20210225T171532_T14QNG,1614273505640,0.000265,2021-02-25,Valsequillo
64,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210312T122620_20210312T122645_036965_045961_3DED,1615551980000,COPERNICUS/S2_SR_HARMONIZED/20210312T170009_20210312T171117_T14QNF,1615569519466,0.035196,2021-03-12,Valsequillo
65,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210312T122620_20210312T122645_036965_045961_3DED,1615551980000,COPERNICUS/S2_SR_HARMONIZED/20210312T170009_20210312T171117_T14QNG,1615569505202,0.159177,2021-03-12,Valsequillo
66,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210327T004023_20210327T004048_037177_0460B5_CC2A,1616805623000,COPERNICUS/S2_SR_HARMONIZED/20210327T165921_20210327T170852_T14QNF,1616865518090,0.369572,2021-03-27,Valsequillo
67,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210327T004023_20210327T004048_037177_0460B5_CC2A,1616805623000,COPERNICUS/S2_SR_HARMONIZED/20210327T165921_20210327T170852_T14QNG,1616865503823,0.632875,2021-03-27,Valsequillo
68,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210411T122527_20210411T122552_026419_032766_927E,1618143927000,COPERNICUS/S2_SR_HARMONIZED/20210411T165839_20210411T171141_T14QNF,1618161516703,0.47754,2021-04-11,Valsequillo
69,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210411T122527_20210411T122552_026419_032766_927E,1618143927000,COPERNICUS/S2_SR_HARMONIZED/20210411T165839_20210411T171141_T14QNG,1618161502430,14.720931,2021-04-11,Valsequillo
70,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210426T003925_20210426T003950_026631_032E2C_B894,1619397565000,COPERNICUS/S2_SR_HARMONIZED/20210426T165851_20210426T170638_T14QNF,1619457516888,0.169782,2021-04-26,Valsequillo
71,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210426T003925_20210426T003950_026631_032E2C_B894,1619397565000,COPERNICUS/S2_SR_HARMONIZED/20210426T165851_20210426T170638_T14QNG,1619457502614,5.269396,2021-04-26,Valsequillo
72,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210725T004029_20210725T004054_038927_0497DB_3228,1627173629000,COPERNICUS/S2_SR_HARMONIZED/20210725T165901_20210725T171814_T14QNF,1627233523544,9.454277,2021-07-25,Valsequillo
73,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210725T004029_20210725T004054_038927_0497DB_3228,1627173629000,COPERNICUS/S2_SR_HARMONIZED/20210725T165901_20210725T171814_T14QNG,1627233509287,5.508872,2021-07-25,Valsequillo
74,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210809T122534_20210809T122559_028169_035C50_638D,1628511934000,COPERNICUS/S2_SR_HARMONIZED/20210809T165849_20210809T171029_T14QNF,1628529520940,11.780834,2021-08-09,Valsequillo
75,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20210809T122534_20210809T122559_028169_035C50_638D,1628511934000,COPERNICUS/S2_SR_HARMONIZED/20210809T165849_20210809T171029_T14QNG,1628529506674,10.898526,2021-08-09,Valsequillo
76,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20210923T004032_20210923T004057_039802_04B530_F10A,1632357632000,COPERNICUS/S2_SR_HARMONIZED/20210923T170031_20210923T171002_T14QNF,1632417523389,11.475283,2021-09-23,Valsequillo
77,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211107T122629_20211107T122654_040465_04CC43_49FD,1636287989000,COPERNICUS/S2_SR_HARMONIZED/20211107T170519_20211107T171601_T14QNF,1636305520391,4.43485,2021-11-07,Valsequillo
78,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211107T122629_20211107T122654_040465_04CC43_49FD,1636287989000,COPERNICUS/S2_SR_HARMONIZED/20211107T170519_20211107T171601_T14QNG,1636305506137,1.64975,2021-11-07,Valsequillo
79,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20211122T004032_20211122T004057_040677_04D392_51DF,1637541632000,COPERNICUS/S2_SR_HARMONIZED/20211122T170621_20211122T171351_T14QNF,1637601520225,3.016695,2021-11-22,Valsequillo
80,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211207T122535_20211207T122600_029919_03925C_5508,1638879935000,COPERNICUS/S2_SR_HARMONIZED/20211207T170659_20211207T171046_T14QNF,1638897515076,3.7e-05,2021-12-07,Valsequillo
81,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211207T122535_20211207T122600_029919_03925C_5508,1638879935000,COPERNICUS/S2_SR_HARMONIZED/20211207T170659_20211207T171046_T14QNG,1638897500811,5.6e-05,2021-12-07,Valsequillo
82,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211222T003931_20211222T003956_030131_03990E_D25A,1640133571000,COPERNICUS/S2_SR_HARMONIZED/20211222T170731_20211222T171452_T14QNF,1640193521290,0.152195,2021-12-22,Valsequillo
83,COPERNICUS/S1_GRD/S1B_IW_GRDH_1SDV_20211222T003931_20211222T003956_030131_03990E_D25A,1640133571000,COPERNICUS/S2_SR_HARMONIZED/20211222T170731_20211222T171452_T14QNG,1640193507030,0.108603,2021-12-22,Valsequillo
84,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220106T122627_20220106T122652_041340_04EA25_6631,1641471987000,COPERNICUS/S2_SR_HARMONIZED/20220106T170709_20220106T171047_T14QNF,1641489516189,0.2419,2022-01-06,Valsequillo
85,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220106T122627_20220106T122652_041340_04EA25_6631,1641471987000,COPERNICUS/S2_SR_HARMONIZED/20220106T170709_20220106T171047_T14QNG,1641489501929,2.549298,2022-01-06,Valsequillo
86,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220307T122626_20220307T122651_042215_0507EE_73EB,1646655986000,COPERNICUS/S2_SR_HARMONIZED/20220307T170049_20220307T170827_T14QNF,1646673517761,2.938318,2022-03-07,Valsequillo
87,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220307T122626_20220307T122651_042215_0507EE_73EB,1646655986000,COPERNICUS/S2_SR_HARMONIZED/20220307T170049_20220307T170827_T14QNG,1646673503500,17.064252,2022-03-07,Valsequillo
88,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220506T122627_20220506T122652_043090_052545_3751,1651839987000,COPERNICUS/S2_SR_HARMONIZED/20220506T165839_20220506T171614_T14QNF,1651857516143,0.156175,2022-05-06,Valsequillo
89,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220506T122627_20220506T122652_043090_052545_3751,1651839987000,COPERNICUS/S2_SR_HARMONIZED/20220506T165839_20220506T171614_T14QNG,1651857501876,7.143371,2022-05-06,Valsequillo
90,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220521T004031_20220521T004056_043302_052BCA_07B0,1653093631000,COPERNICUS/S2_SR_HARMONIZED/20220521T165851_20220521T171441_T14QNF,1653153526671,0.081237,2022-05-21,Valsequillo
91,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20220521T004031_20220521T004056_043302_052BCA_07B0,1653093631000,COPERNICUS/S2_SR_HARMONIZED/20220521T165851_20220521T171441_T14QNG,1653153512412,5.601146,2022-05-21,Valsequillo
92,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221117T004037_20221117T004102_045927_057ED0_3E52,1668645637000,COPERNICUS/S2_SR_HARMONIZED/20221117T170601_20221117T171404_T14QNF,1668705521889,5.144098,2022-11-17,Valsequillo
93,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20221117T004037_20221117T004102_045927_057ED0_3E52,1668645637000,COPERNICUS/S2_SR_HARMONIZED/20221117T170601_20221117T171404_T14QNG,1668705507630,17.56161,2022-11-17,Valsequillo
94,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230302T122632_20230302T122657_047465_05B2D3_CE68,1677759992000,COPERNICUS/S2_SR_HARMONIZED/20230302T170219_20230302T171139_T14QNF,1677777521192,0.795466,2023-03-02,Valsequillo
95,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230302T122632_20230302T122657_047465_05B2D3_CE68,1677759992000,COPERNICUS/S2_SR_HARMONIZED/20230302T170219_20230302T171139_T14QNG,1677777506926,0.019416,2023-03-02,Valsequillo
96,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230317T004034_20230317T004059_047677_05BA05_B61D,1679013634000,COPERNICUS/S2_SR_HARMONIZED/20230317T170031_20230317T171544_T14QNF,1679073517965,0.855293,2023-03-17,Valsequillo
97,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230317T004034_20230317T004059_047677_05BA05_B61D,1679013634000,COPERNICUS/S2_SR_HARMONIZED/20230317T170031_20230317T171544_T14QNG,1679073503710,12.551396,2023-03-17,Valsequillo
98,COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20230516T004036_20230516T004101_048552_05D706_8494,1684197636000,COPERNICUS/S2_SR_HARMONIZED/20230516T165851_20230516T171315_T14QNF,1684257521348,10.816474,2023-05-16,Valsequillo
